user_id,name,review_count,average_stars,member_since
u_2914,Douglas,14,3.39,2016-06-12
u_2915,Regina,14,1.87,2018-10-17
u_2916,Wendy,54,1.79,2017-03-23
u_2917,Molly,29,2.09,2015-06-27
u_2918,Elizabeth,3,4.52,2023-03-08
u_2919,Scott,98,4.31,2021-10-21
u_2920,Julia,73,1.58,2020-10-06
u_2921,Michael,5,3.4,2023-08-02
u_2922,Andrew,93,4.64,2020-07-14
u_2923,Charles,5,3.93,2019-02-02
u_2924,Melissa,45,3.35,2015-08-06
u_2925,Robert,64,1.83,2021-02-21
u_2926,Theresa,64,4.77,2022-09-22
u_2927,Tracey,43,4.57,2021-05-23
u_2928,Joseph,43,2.28,2019-09-08
u_2929,Shannon,51,2.99,2018-01-08
u_2930,Joshua,13,1.33,2015-09-07
u_2931,Lauren,90,3.53,2016-06-07
u_2932,Crystal,73,1.22,2021-01-08
u_2933,Matthew,68,4.62,2021-12-23
u_2934,Melissa,95,4.52,2025-03-06
u_2935,Cynthia,69,2.13,2020-07-22
u_2936,Arthur,7,3.97,2017-05-10
u_2937,Jeremy,92,2.76,2020-04-01
u_2938,Angelica,78,4.38,2018-09-28
u_2939,Nicholas,88,1.25,2019-05-31
u_2940,Benjamin,42,3.02,2017-05-08
u_2941,Frank,5,2.59,2023-11-01
u_2942,David,47,2.04,2025-03-08
u_2943,Erik,48,1.84,2021-03-28
u_2944,Thomas,98,3.71,2023-06-02
u_2945,Daniel,92,1.81,2015-07-02
u_2946,John,47,3.53,2019-04-03
u_2947,Cristina,8,2.56,2020-11-21
u_2948,Allen,21,1.97,2018-10-26
u_2949,James,88,4.13,2020-06-02
u_2950,James,24,2.46,2017-04-06
u_2951,Tanya,13,1.06,2018-02-01
u_2952,Douglas,15,4.4,2021-10-16
u_2953,David,89,2.26,2019-02-19
u_2954,Kyle,53,4.29,2015-10-16
u_2955,Michael,92,3.19,2015-09-06
u_2956,Jessica,72,4.53,2021-08-01
u_2957,Elizabeth,31,2.67,2017-08-16
u_2958,Linda,71,1.68,2018-11-05
u_2959,Michael,51,1.07,2022-11-14
u_2960,Diane,47,4.11,2024-07-02
u_2961,Nicole,39,4.12,2015-05-16
u_2962,Luis,81,1.78,2021-05-09
u_2963,David,57,4.82,2020-08-22
u_2964,Derek,50,4.8,2024-02-23
u_2965,Shannon,57,2.46,2019-01-27
u_2966,Kathryn,35,1.59,2015-08-19
u_2967,Angel,86,2.14,2024-03-08
u_2968,Calvin,7,4.72,2018-06-18
u_2969,Michael,53,3.44,2019-12-09
u_2970,Anthony,10,4.66,2017-04-04
u_2971,Kristine,92,1.09,2024-08-21
u_2972,Desiree,39,4.96,2020-04-20
u_2973,Jessica,58,3.51,2021-01-08
u_2974,Bridget,93,1.74,2019-09-28
u_2975,Nathaniel,35,3.03,
u_2976,Bianca,59,4.28,2023-08-18
u_2977,,22,1.56,2016-06-10
u_2978,Laura,9,3.43,2023-09-28
u_2979,,8,3.77,2021-07-15
u_2980,Jessica,94,2.65,2025-01-05
u_2981,Jason,94,3.17,2022-05-30
u_2982,Elizabeth,58,4.35,2023-03-07
u_2983,Peggy,95,4.81,2024-09-03
u_2984,Mark,22,3.22,2020-07-25
u_2985,Emily,95,3.81,2021-01-19
u_2986,Lori,40,2.29,2021-01-22
u_2987,Cindy,28,2.34,2022-07-09
u_2988,Martha,46,4.55,2023-06-20
u_2989,Isaac,69,1.39,2021-12-25
u_2990,Karina,81,1.82,2019-09-19
u_2991,Mary,52,2.08,2022-12-02
u_2992,Christina,11,1.38,2025-04-13
u_2993,Mike,22,3.67,2022-04-03
u_2994,,47,4.63,
u_2995,Grant,89,1.11,
u_2996,Timothy,13,2.01,2018-02-16
u_2997,Olivia,45,4.68,2018-10-31
u_2998,,75,2.86,2024-05-20
u_2999,Alan,69,4.54,2023-02-19
u_3000,Ashley,78,4.78,2021-04-12
u_3001,Katrina,22,4.96,2017-06-11
u_3002,Anthony,67,2.58,2021-03-22
u_3003,Shawn,35,2.37,2017-06-11
u_3004,Richard,32,3.99,2023-11-16
u_3005,Stephanie,38,3.38,2017-03-24
u_3006,Michelle,58,3.64,2015-11-04
u_3007,Todd,40,3.13,2017-02-09
u_3008,Sean,88,3.06,2018-06-10
u_3009,Jasmine,92,2.26,2018-03-13
u_3010,Curtis,21,3.38,2019-11-22
u_3011,Phyllis,49,2.07,2023-04-06
u_3012,Jeffrey,97,2.42,2019-01-10
u_3013,Scott,92,3.52,2022-02-01
u_3014,Karen,39,3.55,2020-07-26
u_3015,Amanda,61,3.31,2018-05-31
u_3017,Timothy,40,2.65,2021-01-09
u_3018,Dominic,58,3.38,2018-06-29
u_3019,Spencer,89,1.38,2017-10-02
u_3020,Noah,45,2.93,2021-01-07
u_3021,William,17,3.34,2017-12-24
u_3022,Sara,68,2.69,2017-03-08
u_3023,Darius,10,1.07,2019-04-12
u_3024,Ronald,62,3.8,2024-05-27
u_3025,Nicholas,89,2.82,2023-07-13
u_3026,Lauren,32,1.62,2017-04-12
u_3027,Christina,72,4.89,2020-05-25
u_3028,Danielle,42,4.77,2016-12-14
u_3029,Jessica,45,1.63,2022-02-25
u_3030,Kathleen,76,3.83,2015-06-02
u_3031,Jill,21,3.07,2020-01-31
u_3032,Jonathan,27,2.16,2019-12-02
u_3034,Edwin,74,2.79,2021-06-22
u_3035,Briana,85,4.59,2018-01-18
u_3036,Jessica,1,3.81,2015-11-06
u_3037,Brian,9,3.03,2018-04-17
u_3038,Melissa,3,2.81,2015-07-15
u_3039,Morgan,53,1.13,2025-04-04
u_3040,Carol,42,1.64,2018-10-22
u_3041,Dennis,19,1.18,2023-01-25
u_3042,Steven,6,1.25,2024-06-12
u_3043,Cheryl,7,1.27,
u_3044,Susan,43,1.06,2023-07-19
u_3045,Kevin,80,4.17,2020-03-20
u_3046,Tammy,36,2.91,2015-08-17
u_3047,Ashley,68,4.0,2018-10-31
u_3048,,82,1.67,2018-01-05
u_3049,Jeffrey,96,4.36,2019-06-03
u_3050,Janet,96,1.38,2022-10-18
u_3051,Kimberly,82,2.29,2018-06-28
u_3052,Cameron,39,2.48,2022-12-11
u_3053,Ryan,43,1.94,2024-05-31
u_3054,Amanda,37,1.55,2021-08-01
u_3055,Gregory,28,3.51,2016-01-25
u_3056,Steven,50,1.03,2020-12-06
u_3057,Victoria,39,4.17,2022-04-08
u_3058,Paul,2,1.17,2020-10-31
u_3059,Carlos,37,4.86,2020-10-04
u_3060,Jill,66,4.47,2018-04-13
u_3061,Robert,19,2.66,2016-07-12
u_3062,Amy,69,1.57,2019-12-28
u_3063,Cynthia,44,4.48,2021-01-08
u_3064,Marc,13,3.58,2023-04-29
u_3065,Denise,22,3.02,2017-10-27
u_3066,Ryan,7,2.28,2019-07-14
u_3067,Tina,2,3.25,2020-06-02
u_3068,Lacey,62,2.66,2024-06-29
u_3069,Donald,78,2.86,2016-11-13
u_3070,Christopher,89,4.38,2018-11-23
u_3071,Joseph,90,4.81,
u_3072,Jason,5,4.85,2015-08-13
u_3073,Tony,20,4.63,2022-09-05
u_3074,Christian,54,4.21,2023-09-10
u_3075,Samantha,76,2.81,2022-04-15
u_3076,Michael,63,1.35,2018-10-09
u_3077,Tammy,36,3.52,2018-10-23
u_3078,Kim,95,2.61,2019-12-15
u_3079,James,81,3.75,2024-06-20
u_3080,Juan,16,1.88,2016-07-21
u_3081,Karen,57,4.06,
u_3082,Mia,64,1.68,2022-06-18
u_3083,Regina,10,4.23,2018-01-07
u_3084,Angela,99,4.65,2024-11-17
u_3085,Hailey,97,4.6,2023-10-22
u_3086,Isaiah,99,2.39,2018-05-08
u_3087,Jesse,51,2.56,2018-09-21
u_3088,Pamela,27,4.35,2021-08-15
u_3089,Erica,7,3.77,2023-06-25
u_3090,Julie,91,3.11,2018-08-05
u_3091,,41,4.84,2022-09-12
u_3092,Yvonne,76,3.07,2024-08-01
u_3093,Lauren,97,1.98,2022-11-09
u_3094,Karen,13,3.72,2016-06-27
u_3095,Tony,66,3.05,2022-09-08
u_3096,Douglas,3,1.82,2020-01-22
u_3097,Amanda,11,1.61,2017-01-21
u_3098,Traci,5,2.42,2018-03-21
u_3099,Elizabeth,60,4.88,2020-01-14
u_3100,Rachel,2,1.58,2022-11-03
u_3101,Kenneth,92,2.89,2023-08-03
u_3102,Leonard,77,2.31,
u_3103,Kelly,99,4.77,2016-10-28
u_3104,Samantha,64,2.51,2017-02-01
u_3105,Anne,13,1.91,2018-07-16
u_3106,Christy,54,2.91,2021-07-21
u_3107,Anne,12,1.61,2019-11-05
u_3108,Ian,18,2.52,2019-09-05
u_3109,Victoria,18,3.93,2021-06-27
u_3110,Steven,17,3.4,2022-06-25
u_3111,Laura,39,1.04,2018-05-28
u_3112,Michael,86,2.99,2021-06-09
u_3113,Elizabeth,13,4.25,2020-08-11
u_3114,Antonio,45,3.25,2017-02-14
u_3115,Veronica,19,2.88,2017-12-16
u_3116,Nicholas,88,2.66,2022-10-31
u_3117,Christopher,19,3.15,2019-04-14
u_3118,Sydney,21,1.3,2019-12-31
u_3119,Lisa,24,4.2,2020-08-18
u_3120,Stacey,30,4.43,2021-02-06
u_3121,Jennifer,92,3.37,2023-06-30
u_3122,Barbara,48,4.92,2018-08-22
u_3123,Matthew,35,3.22,2015-08-16
u_3124,Adam,59,1.11,2017-09-07
u_3125,Jasmine,17,2.86,2016-04-18
u_3126,Veronica,48,2.6,2020-08-27
u_3127,Kristopher,98,1.78,2016-10-02
u_3128,Madison,55,3.14,2017-05-05
u_3129,Richard,9,2.82,2015-12-20
u_3130,Lisa,77,1.68,2019-08-10
u_3131,Trevor,14,3.02,2023-07-05
u_3132,Catherine,26,4.34,2019-01-02
u_3133,,52,3.04,2020-11-05
u_3134,,85,1.87,2024-12-10
u_3135,,44,3.74,2016-02-14
u_3136,Jose,84,4.48,2020-05-29
u_3137,Tiffany,11,2.38,2020-12-23
u_3138,Peter,51,1.28,
u_3139,Wendy,42,4.66,2016-06-07
u_3140,Michael,62,3.73,2025-03-26
u_3141,Kathryn,35,4.97,2021-09-17
u_3142,Daniel,64,3.78,2021-08-24
u_3143,James,95,1.5,2019-05-26
u_3144,Christy,18,2.73,2015-05-14
u_3145,Tiffany,14,1.17,2023-07-27
u_3146,Christopher,49,2.37,2017-02-10
u_3147,Tammie,69,4.14,2022-01-08
u_3148,Roberta,17,3.22,2018-07-21
u_3149,Chris,21,2.84,2016-01-04
u_3150,Elizabeth,14,4.39,2020-05-14
u_3151,Gina,3,1.71,2016-12-12
u_3152,William,31,3.15,2019-04-05
u_3153,Matthew,89,3.59,2016-11-08
u_3154,Carla,47,4.7,2024-03-28
u_3155,John,44,1.65,2020-06-03
u_3156,Jenny,17,3.83,2025-02-25
u_3157,,90,1.18,2020-09-22
u_3158,Emily,81,3.27,2018-05-16
u_3159,Shane,56,3.58,2019-01-19
u_3160,Kyle,83,4.36,2022-01-04
u_3161,Lisa,27,2.3,2021-11-28
u_3162,,71,3.79,2020-05-20
u_3163,Lisa,90,1.37,
u_3164,Lisa,69,1.89,2022-01-20
u_3165,Tyler,2,4.09,2015-09-29
u_3166,Gabriela,80,4.57,2018-07-08
u_3167,Heidi,62,1.06,2022-01-07
u_3168,Tammy,75,1.67,2018-03-02
u_3169,Melissa,87,1.84,2019-05-29
u_3170,William,99,3.08,2024-10-14
u_3171,Madison,6,1.62,2018-04-07
u_3172,Kaitlyn,65,4.9,2025-03-20
u_3173,Andrew,97,2.55,2018-06-05
u_3174,Juan,18,1.57,2017-08-08
u_3175,Christopher,55,4.1,2019-04-26
u_3176,Todd,67,3.25,2017-11-28
u_3178,Nicholas,19,4.74,2021-05-25
u_3179,Mark,74,4.42,2024-08-20
u_3180,Kenneth,84,3.26,2022-02-25
u_3181,Shelly,11,1.89,2017-08-19
u_3182,Travis,96,2.71,2017-09-28
u_3183,Cathy,84,2.93,2022-09-22
u_3184,Scott,55,4.9,2024-03-17
u_3186,Sara,37,2.74,2024-05-22
u_3187,James,86,3.25,2017-09-06
u_3188,Alex,4,2.56,2020-07-09
u_3189,Melissa,13,1.48,2018-01-28
u_3190,Hannah,70,4.56,2022-04-01
u_3191,Susan,93,4.2,2017-02-19
u_3192,Mark,58,2.03,2020-01-02
u_3193,Christine,2,2.79,2017-04-28
u_3194,Brenda,60,3.94,2015-06-12
u_3195,,89,4.89,2017-05-26
u_3196,Christopher,32,1.67,2015-09-13
u_3197,Patrick,63,3.55,2023-10-19
u_3198,Laurie,60,4.27,2017-06-01
u_3199,Raymond,26,1.1,2020-07-09
u_3200,Bobby,90,4.24,2022-05-15
u_3201,Shaun,22,4.16,2021-05-25
u_3202,Margaret,74,4.69,2025-01-26
u_3204,Joshua,4,1.5,2021-09-14
u_3205,Daniel,16,3.07,2021-12-24
u_3206,Courtney,63,4.49,2023-07-30
u_3207,Kevin,42,4.5,2020-05-11
u_3208,Yolanda,33,3.8,2022-03-14
u_3209,Stephen,13,2.79,2018-01-10
u_3210,Nathan,46,1.92,2021-01-26
u_3211,Julian,13,2.9,2023-05-11
u_3212,Jennifer,33,1.87,2015-11-04
u_3213,Mary,14,4.09,2017-04-12
u_3214,Brittany,8,2.69,2021-03-11
u_3215,Jason,90,3.16,2024-10-14
u_3216,Brandon,86,3.72,2021-09-13
u_3217,Donna,46,3.11,2022-11-12
u_3218,Alexander,1,4.02,2023-01-06
u_3219,Lindsay,59,4.14,2015-07-30
u_3220,Anthony,60,1.97,2017-12-29
u_3221,Joseph,49,2.19,2016-07-08
u_3222,Alejandro,80,1.24,2024-06-20
u_3223,Nicole,93,1.36,2022-10-01
u_3224,Michelle,61,4.32,2015-04-22
u_3225,Joanna,23,1.86,2021-04-26
u_3226,Amanda,5,4.34,2016-09-02
u_3227,Katherine,85,4.94,2025-03-02
u_3228,,50,1.97,2016-07-13
u_3229,Lisa,36,2.84,2021-03-07
u_3230,Heather,20,3.15,2021-11-21
u_3231,Kevin,43,4.77,2016-12-15
u_3232,Mark,8,1.71,2023-06-12
u_3233,Marc,90,4.34,2022-03-01
u_3234,Thomas,41,4.83,2023-10-06
u_3235,Meghan,25,3.22,2017-06-12
u_3236,Scott,7,1.61,2019-08-20
u_3237,Carlos,86,2.34,2021-04-18
u_3238,Donald,61,4.84,2017-12-25
u_3239,Lori,33,1.67,
u_3240,Anthony,69,2.95,2018-12-09
u_3241,Jenna,38,1.76,2015-08-01
u_3242,Amanda,12,4.62,2015-09-26
u_3243,Theresa,44,3.36,2020-03-15
u_3244,Angela,53,4.69,2022-03-25
u_3245,Erin,14,4.78,2015-12-04
u_3246,Kimberly,71,2.96,2022-06-09
u_3247,Paul,92,4.75,2018-03-11
u_3248,David,52,1.0,2019-03-11
u_3249,Lonnie,52,1.77,2018-10-22
u_3250,Anthony,46,3.94,2015-08-14
u_3252,Charlotte,41,4.96,2017-01-12
u_3253,Mark,2,4.14,2024-09-03
u_3254,Brenda,49,3.66,2018-11-13
u_3255,,95,4.65,2024-08-20
u_3256,Christopher,78,2.35,2021-04-20
u_3257,Jessica,28,1.67,2019-10-13
u_3258,Andrew,32,3.19,2023-02-25
u_3259,Amanda,92,1.95,2019-04-20
u_3260,Christopher,76,1.93,2019-10-25
u_3261,Samuel,77,2.23,2018-02-22
u_3262,Kelly,22,3.7,
u_3263,Joanna,42,1.09,2022-10-27
u_3264,Alexis,29,4.4,
u_3265,Stacey,94,3.45,2024-02-01
u_3266,Bethany,79,2.22,2017-05-08
u_3267,Shannon,68,1.45,2021-08-22
u_3268,Tina,33,4.16,2019-09-24
u_3269,Michael,46,2.75,2024-03-10
u_3270,Kimberly,9,2.74,2020-04-01
u_3271,Lindsay,38,2.88,2021-05-08
u_3272,Dennis,80,2.66,2016-07-16
u_3273,Keith,26,3.05,2023-06-20
u_3274,Jacob,43,3.52,2017-07-06
u_3275,Karen,53,2.72,2022-12-10
u_3276,Christy,27,4.89,2015-07-02
u_3277,Jennifer,11,2.59,2023-04-30
u_3278,Brandy,26,1.86,2020-11-11
u_3279,Darrell,78,4.92,2024-11-28
u_3280,Charles,57,2.18,2022-03-18
u_3281,Brian,1,3.48,2015-07-31
u_3282,Mark,11,4.31,
u_3283,Elizabeth,30,1.02,2021-11-20
u_3284,Daniel,88,2.13,2020-04-21
u_3285,Brittany,4,3.13,2022-03-15
u_3286,Robert,86,2.82,2019-10-11
u_3287,Brittany,72,1.29,2022-08-22
u_3288,Cassandra,80,2.79,2022-03-31
u_3289,Steven,33,1.42,2016-03-04
u_3290,Thomas,33,2.0,
u_3291,Judy,74,4.0,2018-03-18
u_3292,Sean,66,1.71,2017-07-13
u_3293,Sarah,4,3.66,
u_3294,Lisa,87,4.89,2017-11-07
u_3295,Amy,51,1.99,2020-01-20
u_3296,Chase,27,2.04,2023-12-14
u_3297,Jennifer,33,4.81,2016-02-16
u_3298,Jamie,97,3.66,
u_3299,Danielle,84,4.08,2017-06-03
u_3300,William,77,4.17,2024-08-30
u_3301,Daniel,75,3.92,2019-10-08
u_3302,Frederick,83,4.91,2024-05-24
u_3303,Troy,32,2.1,2016-09-29
u_3304,Troy,67,3.07,2015-12-01
u_3305,Alyssa,77,3.66,2020-11-06
u_3306,Alicia,28,3.83,2022-08-04
u_3307,Stephen,86,1.77,2017-04-06
u_3308,Benjamin,57,4.5,2015-05-25
u_3309,Tracy,19,4.26,2020-02-10
u_3310,April,31,2.06,2023-04-18
u_3311,James,84,3.18,2016-08-21
u_3312,Megan,53,2.18,2017-09-25
u_3313,Martha,88,2.46,2018-11-24
u_3314,Gail,32,3.13,2015-06-26
u_3315,Sharon,9,3.16,2022-11-09
u_3316,Michael,51,3.13,2022-06-13
u_3317,Bryan,83,3.18,2023-02-05
u_3318,Jessica,23,3.54,2023-02-15
u_3319,Amanda,25,1.06,2021-11-20
u_3320,Megan,97,1.56,2016-08-16
u_3321,Michael,46,2.88,2015-08-23
u_3322,Cody,44,3.83,2017-12-26
u_3323,Amy,66,3.04,2016-02-04
u_3325,Robert,28,4.88,2016-07-29
u_3326,,99,3.92,2019-02-08
u_3327,Gary,78,4.76,2015-12-26
u_3328,Bobby,24,1.08,2021-05-27
u_3329,Angelica,56,2.79,2017-05-28
u_3330,Nicholas,50,2.42,2016-08-19
u_3331,Amber,3,3.82,2015-11-06
u_3332,Charles,23,4.72,2017-01-02
u_3333,Susan,34,1.16,2016-12-26
u_3334,Matthew,9,1.23,2017-03-07
u_3335,Suzanne,82,3.69,2020-08-12
u_3336,Christopher,59,2.38,2018-02-26
u_3337,Helen,66,1.81,
u_3338,Patricia,22,4.82,2022-06-22
u_3340,Roberto,31,2.1,2021-12-09
u_3341,Joseph,90,2.33,2022-10-12
u_3342,Danielle,78,4.13,2024-07-10
u_3343,Russell,48,3.25,2016-08-25
u_3344,Christopher,53,2.31,2017-02-26
u_3345,Amy,92,1.68,2016-09-27
u_3346,Lisa,75,1.87,2022-10-23
u_3347,Lisa,32,1.15,2019-04-28
u_3348,Jessica,85,4.35,2017-05-11
u_3349,Joseph,87,1.47,2018-08-07
u_3350,Jose,88,4.29,2020-08-10
u_3351,,12,1.56,2021-12-15
u_3352,Douglas,62,4.62,2015-11-10
u_3353,Gary,3,3.71,2017-08-03
u_3354,Christopher,6,2.41,2017-12-31
u_3355,Dennis,12,2.57,2020-05-10
u_3356,Janice,53,2.14,2021-04-26
u_3357,Mark,20,1.85,2017-08-14
u_3358,Greg,6,4.64,2016-07-11
u_3359,Kristin,84,1.74,2017-05-17
u_3360,Crystal,14,1.7,2016-04-03
u_3361,Jack,56,2.44,2023-11-16
u_3362,Melinda,41,4.94,2023-05-26
u_3363,Gregory,49,2.86,2019-04-03
u_3364,Bonnie,65,2.42,2022-06-30
u_3365,Nicole,84,4.99,2017-01-21
u_3366,Tamara,86,3.96,2021-03-29
u_3367,Cynthia,95,4.78,2015-07-30
u_3368,Peter,31,2.0,2019-02-17
u_3369,Joseph,28,4.02,2019-11-28
u_3370,Eric,12,4.56,2022-10-07
u_3371,Frank,16,3.12,2018-12-08
u_3372,Lisa,97,2.7,2020-08-18
u_3373,Felicia,35,2.18,2024-02-07
u_3374,Jonathan,44,3.27,2025-02-16
u_3375,,68,1.77,2020-02-21
u_3376,Austin,10,2.73,2022-03-13
u_3377,,98,3.73,2016-09-23
u_3378,James,3,3.61,2024-12-27
u_3379,Aimee,31,3.8,2016-07-24
u_3380,Dana,52,3.35,2024-12-24
u_3381,Tiffany,95,1.01,2019-09-03
u_3382,Rebecca,65,1.11,2016-06-25
u_3383,Mary,5,3.32,2015-07-31
u_3384,Jeffrey,5,4.86,2020-04-02
u_3385,Tricia,66,1.78,2018-05-18
u_3386,Brendan,15,3.87,2024-12-02
u_3387,Jean,65,2.73,2018-04-19
u_3389,Alexa,71,1.13,2015-06-10
u_3390,Stephanie,11,3.85,2015-08-20
u_3391,Michael,90,1.58,2023-05-01
u_3392,Jason,42,2.19,2023-04-18
u_3393,Henry,66,2.61,2020-10-09
u_3394,Scott,94,3.82,2023-08-29
u_3395,Morgan,61,2.55,2015-05-07
u_3396,Lisa,60,2.55,2018-10-21
u_3397,John,14,4.18,
u_3398,Taylor,5,1.03,2021-07-24
u_3399,Lance,31,4.02,2015-04-26
u_3400,Jennifer,48,3.09,2016-06-20
u_3401,Tyler,32,3.17,2023-03-28
u_3402,Christine,57,2.38,2024-10-01
u_3404,Alejandro,74,1.36,2020-01-19
u_3405,Michele,95,2.36,2023-02-05
u_3406,John,27,3.88,2024-01-09
u_3407,Vanessa,82,4.57,2022-02-13
u_3408,Carl,5,4.25,2024-11-18
u_3409,Timothy,17,4.19,2025-02-03
u_3410,Chelsea,75,1.02,2018-11-15
u_3411,Jennifer,69,1.77,
u_3412,Wanda,56,4.78,2018-06-09
u_3413,Stephen,38,4.48,2023-10-25
u_3414,Tami,54,1.51,2022-06-16
u_3415,Kelly,48,3.54,2024-02-19
u_3416,William,85,2.73,2016-05-17
u_3417,Janice,88,1.03,2018-11-09
u_3418,Lisa,94,4.2,2018-04-23
u_3419,Willie,80,4.77,2018-12-26
u_3420,David,49,4.68,
u_3421,Judith,41,2.54,2022-12-08
u_3422,Dana,22,4.15,2018-03-09
u_3423,David,57,2.99,2015-09-29
u_3424,Brandon,66,4.92,2019-11-04
u_3425,Jeffrey,19,4.85,2023-10-16
u_3426,Sandra,2,4.09,2021-05-30
u_3427,Kenneth,75,2.89,2016-07-23
u_3428,Christopher,33,4.61,2017-03-11
u_3429,Matthew,73,1.9,2020-02-26
u_3430,Francisco,59,1.86,2015-05-17
u_3431,Scott,89,3.23,2023-05-09
u_3432,Jeffrey,6,4.28,2017-12-20
u_3433,Christina,11,1.25,2017-03-18
u_3434,Nicole,27,4.14,2018-06-30
u_3435,Leah,72,4.8,2023-02-19
u_3436,Jennifer,45,3.18,2019-02-10
u_3437,Nancy,31,1.85,2024-09-24
u_3438,Dawn,91,3.53,2022-10-10
u_3439,Chloe,63,1.79,2016-08-28
u_3440,,44,2.56,2016-10-22
u_3441,Brian,41,3.8,2020-12-07
u_3443,Elizabeth,69,2.94,2020-08-27
u_3444,Jenna,79,3.18,2019-09-12
u_3445,Jennifer,2,2.36,2016-09-06
u_3446,Nicholas,15,1.31,2023-08-21
u_3447,Gerald,95,3.04,2022-09-24
u_3448,Meredith,20,2.95,2021-06-15
u_3449,Tammy,3,2.71,2015-09-05
u_3450,Candace,39,1.74,2018-10-09
u_3451,Bruce,74,1.21,2019-08-30
u_3452,Kyle,90,4.31,2022-11-15
u_3453,Ariel,10,3.13,2024-12-04
u_3454,Justin,40,4.92,2015-05-28
u_3455,Travis,13,4.91,2020-02-13
u_3456,Mark,85,3.32,2020-07-07
u_3457,Debra,98,2.96,2024-11-09
u_3458,Charles,44,1.75,2016-01-13
u_3459,Amanda,32,2.52,2024-09-22
u_3460,Chad,73,4.14,2019-01-06
u_3461,Joshua,30,4.85,2015-04-16
u_3462,Tiffany,1,3.4,2022-06-20
u_3463,Katherine,53,3.47,2024-02-20
u_3464,Taylor,76,4.77,2021-01-18
u_3465,Rebecca,44,1.51,2021-12-21
u_3466,Karen,35,3.45,2024-07-12
u_3467,Sara,88,3.34,2021-10-21
u_3468,Nicole,40,1.82,2019-03-08
u_3469,Gregory,45,4.1,2018-08-05
u_3470,Nathan,60,1.48,2018-12-20
u_3471,Daniel,63,1.25,2019-09-03
u_3472,Joseph,10,2.94,2024-06-11
u_3473,Lisa,47,2.2,2017-09-28
u_3474,Vincent,24,2.74,2022-02-17
u_3475,Alicia,57,1.45,2019-06-10
u_3476,Lynn,18,2.81,2016-12-11
u_3477,Angela,57,2.76,2018-10-15
u_3478,William,72,4.87,2024-02-19
u_3479,Larry,46,3.89,2019-12-29
u_3480,Linda,43,4.68,2016-03-30
u_3481,Carlos,77,4.12,2019-03-25
u_3482,Heather,16,4.15,
u_3483,Rebecca,14,4.46,2015-10-11
u_3484,Steven,9,2.02,2021-06-13
u_3485,Daniel,73,2.71,2019-05-02
u_3486,Jessica,69,4.5,2018-03-04
u_3487,Emily,61,1.27,2024-05-25
u_3488,Steven,11,1.22,2025-03-31
u_3489,William,19,3.59,2022-06-16
u_3490,Brett,64,4.64,2023-01-18
u_3492,Jonathan,10,4.2,2021-09-02
u_3493,Mark,16,2.44,2021-04-09
u_3494,Karen,93,3.37,2015-12-08
u_3495,Robert,69,4.09,2021-08-05
u_3496,Sara,82,4.17,2023-10-21
u_3497,John,42,3.32,2016-09-01
u_3498,Lisa,44,4.2,2023-12-02
u_3499,Theresa,53,1.11,2021-09-21
u_3500,Karl,35,4.77,2017-08-22
u_3501,Jared,36,4.48,2021-07-14
u_3502,,22,1.21,2018-09-06
u_3503,Mallory,24,2.68,2022-06-11
u_3504,Jason,76,4.68,2024-04-17
u_3505,Alicia,12,3.05,2016-03-30
u_3506,Brian,35,1.37,2019-12-13
u_3507,Alex,50,4.87,2024-10-13
u_3508,,83,2.43,2018-08-11
u_3509,Lindsey,78,3.06,2017-12-26
u_3510,Nicholas,87,3.53,2021-07-06
u_3511,Shannon,40,4.33,2024-01-29
u_3512,Cheryl,22,4.49,2021-11-11
u_3513,Brittany,47,3.61,2020-02-12
u_3514,Natasha,75,4.79,2023-08-01
u_3515,Michael,66,1.88,2020-02-05
u_3516,Katie,10,4.62,2017-01-25
u_3517,Danny,43,1.76,2019-05-15
u_3518,Michael,69,4.58,2021-12-30
u_3519,Caleb,94,1.86,2017-02-23
u_3520,Karen,85,3.88,2025-02-18
u_3521,Margaret,97,4.27,2022-01-26
u_3522,Debra,25,2.56,2016-09-07
u_3523,Taylor,47,1.45,2020-11-02
u_3524,Ronald,7,2.45,2022-03-13
u_3525,Brian,28,1.25,2021-09-19
u_3526,Deborah,80,3.64,2017-02-08
u_3527,Kathryn,45,3.79,2016-10-17
u_3528,Jack,67,2.07,2023-05-28
u_3529,Kevin,83,3.61,2016-11-11
u_3530,Sarah,12,1.23,2023-11-07
u_3531,John,83,1.13,2020-05-15
u_3532,Kelsey,11,2.63,2018-01-20
u_3533,Richard,3,2.94,2023-04-24
u_3534,Jason,61,1.07,2016-07-07
u_3535,Veronica,66,3.36,2024-01-10
u_3536,Brian,56,4.33,2015-04-21
u_3537,Suzanne,26,2.64,2015-11-27
u_3538,Matthew,86,3.99,2019-05-04
u_3539,Ryan,81,1.6,2017-06-17
u_3540,Daniel,34,3.12,2022-11-23
u_3541,Kimberly,55,4.16,2023-04-05
u_3542,Sandra,79,3.73,
u_3543,Caleb,76,4.12,2024-01-05
u_3544,Nathaniel,16,3.88,
u_3545,Kimberly,80,1.48,2015-11-24
u_3546,Alyssa,39,1.41,2015-09-14
u_3547,Monica,6,4.9,2023-02-13
u_3548,Michael,72,2.93,2019-07-22
u_3549,Heather,52,3.93,2015-06-06
u_3550,Denise,25,3.73,2021-11-13
