business_id,name,city,state,business avg stars,review_count,categories,business_group
b_6442,"Morrison, Stewart and Shaw",Johnsonton,MD,3.9,44,"leave, author, son",B
b_6443,Ryan-Sullivan,West Darrell,UT,1.1,372,"health, factor",B
b_6444,Reyes-Flores,Lake Brandonview,IN,3.4,427,"close, heart",B
b_6445,"White, Walter and Wilson",Rodneyview,NJ,3.2,319,"shake, pick, future",A
b_6446,Holmes and Sons,South Daniel,TN,4.9,439,firm,A
b_6447,"Flores, Friedman and Fields",New Kelly,HI,2.9,15,reflect,B
b_6448,Sanders and Sons,East Ryanview,DE,1.3,476,"interview, stage, account",A
b_6449,Newman-Nichols,Jamiemouth,DE,3.2,394,"design, health",B
b_6450,Reyes Inc,Danaside,KY,4.4,208,"human, great",A
b_6451,"Davenport, Johnson and Jones",Port Erin,IL,5.0,43,"series, management, listen",B
b_6452,"Martin, Peterson and Chavez",Bernardshire,ME,2.7,65,"check, thank, job",A
b_6453,Hall-Hernandez,Alexanderborough,ME,2.3,265,"either, film, brother",B
b_6454,Barron Group,Mariahview,AZ,4.6,220,"theory, dog",A
b_6455,"Schaefer, Jenkins and Brown",Buckleyhaven,SC,1.8,106,degree,A
b_6456,Myers-Ross,,WI,3.5,291,board,B
b_6457,"Prince, White and Mendez",South Calvinview,MA,2.6,498,Congress,B
b_6458,Stone-Edwards,,WA,1.2,250,"step, share",B
b_6459,Collins PLC,West Maria,TX,2.4,179,attention,B
b_6460,"Hall, Thompson and Hutchinson",,CA,2.1,356,"capital, create",B
b_6461,Johnson and Sons,,MN,3.7,303,"white, writer",A
b_6462,,West Lindsay,TX,4.8,419,"consumer, serious, develop",B
b_6463,Miller-Pugh,New Regina,,2.1,236,"red, direction",B
b_6464,Anderson and Sons,South Jenna,VA,4.2,324,"weight, nearly, direction",A
b_6465,"White, Ford and Johnson",East Katie,SC,1.2,136,"skin, stay",A
b_6466,Carter Ltd,Lake Tara,,3.2,477,"however, the, four",A
b_6467,Davis-Navarro,Lake Kristin,VA,1.3,289,"wife, small, simple",B
b_6468,Taylor Inc,Melanieside,CT,4.7,376,"draw, put",
b_6469,Guerrero Group,Lake Aaronville,MD,4.1,30,"seek, mission",A
b_6470,Norton Group,Lake Mariatown,AK,3.6,325,"necessary, far",A
b_6471,Johnson-James,New Catherineton,AZ,4.3,255,"recent, writer",B
b_6472,"Hill, Jones and Porter",Matthewhaven,IA,3.6,99,,A
b_6473,Baker Group,North Michaelport,HI,4.9,413,"company, face, reveal",B
b_6474,Dunlap PLC,South Kelsey,NY,3.9,15,"drop, market, able",
b_6475,"Young, Bartlett and Cox",West Raymondmouth,PA,4.7,460,"national, stage",A
b_6476,Hawkins-Johnson,East Tonya,NH,3.1,275,"peace, story",B
b_6477,Reese-Green,Amberberg,IA,1.5,405,meeting,A
b_6478,King-Sloan,East Krystalview,VA,3.1,106,security,A
b_6479,"Tapia, Miller and Howard",Kellyview,NV,1.5,159,TV,B
b_6480,Cross-Wilson,New Alvin,RI,3.4,455,maintain,B
b_6481,Cruz-Wilcox,Lake Roy,MA,2.9,454,"strong, effect, nearly",A
b_6482,Reed-Huerta,South Lauren,WI,3.5,89,her,B
b_6483,Scott Ltd,West Johnstad,FL,1.0,26,"full, affect, dark",B
b_6484,Lewis-Smith,North Randystad,AZ,1.8,147,"key, trouble",
b_6486,"Farrell, Stewart and Zamora",Williamton,DE,4.8,348,"third, a, worker",A
b_6487,"Griffith, Norman and Carter",East William,NY,2.5,49,"sea, unit, indicate",A
b_6488,Acosta and Sons,West Cynthiaton,AL,2.7,416,group,A
b_6489,"Williams, Flores and West",,CA,3.9,177,reflect,A
b_6490,Raymond-Thompson,Davidton,ND,3.4,83,learn,A
b_6491,"Bishop, Martin and Estrada",Rayfurt,MN,2.2,83,"science, mention",A
b_6492,Castillo-Jones,South Sydney,MO,2.6,59,attack,B
b_6493,"Becker, Smith and West",Rhondamouth,SC,1.9,19,or,B
b_6494,Meyer-Wright,New Allenview,,4.9,112,success,A
b_6495,Smith-Gonzales,Lake Ryanville,MD,1.5,359,,A
b_6496,Smith PLC,Phillipsfurt,WY,2.5,397,"suffer, so, reach",B
b_6497,"Griffin, Young and Young",New Tammyside,IA,1.1,394,city,A
b_6498,"Goodman, Ward and Turner",Jamesview,MT,1.9,308,back,A
b_6499,Carter Ltd,South Donna,GA,4.1,348,"believe, short",A
b_6500,Wells Ltd,Lake Wandafort,ME,1.8,398,"Mr, with, make",B
b_6501,Taylor-Hubbard,Davidburgh,ND,1.3,487,week,B
b_6502,Briggs-Brooks,West Kristin,SC,2.9,483,well,B
b_6503,"Wagner, Hall and Lowe",South Michaelshire,WA,1.0,113,"before, because",A
b_6504,Avery-Cooper,East Christianton,VA,1.3,299,"score, why, item",B
b_6505,Lamb LLC,Stephanieville,WA,4.2,459,woman,B
b_6506,Jackson LLC,East Kevinton,ME,4.1,289,treatment,A
b_6507,,South Kristen,MD,4.7,151,"take, push, month",A
b_6508,Smith-Griffin,West Pamela,NJ,4.4,306,"figure, value",A
b_6509,"Bridges, Reilly and Butler",Cynthiafort,NY,3.7,179,"several, every",A
b_6510,Hernandez-West,New Linda,MT,1.2,22,pretty,B
b_6511,Farrell-Leonard,West Blakeberg,AR,4.1,166,peace,B
b_6512,"Montoya, Thompson and Lane",Kathrynfort,KY,4.4,458,"machine, scientist, situation",A
b_6513,Padilla and Sons,Daniellemouth,MI,4.2,183,"through, same",A
b_6514,"Rice, Rodriguez and Henderson",,SC,3.0,171,"main, ready",A
b_6515,Mckinney-Guerrero,Danielshire,IA,1.9,456,"political, especially, analysis",A
b_6516,"Watkins, Turner and Walker",Williamstown,CO,4.4,141,focus,A
b_6517,Mcfarland-Moss,Seantown,CA,3.9,37,manager,B
b_6518,"Ramsey, Miller and Jones",Lake Stevenburgh,LA,4.9,92,,A
b_6519,Arnold-Rios,Fryeport,NM,1.6,394,go,B
b_6520,Phillips-Sawyer,Port Michael,UT,1.9,429,yes,A
b_6521,"Meyers, Hogan and Morgan",Lake Mandy,GA,1.8,372,meet,B
b_6522,Hamilton Ltd,Laurenfort,DC,4.2,278,"something, never, market",A
b_6523,Baxter-Pineda,Jamesland,WY,1.7,260,"include, value",A
b_6524,"Jones, Sheppard and Bolton",West Kenneth,PA,1.3,379,"among, oil",B
b_6525,Valenzuela PLC,Scotthaven,AR,5.0,115,"wind, court",B
b_6526,Lee-Robles,,DC,1.1,270,"indeed, year",B
b_6527,Rose-Strong,Stephensside,OK,4.3,362,"relationship, billion, require",B
b_6528,Castro Ltd,North Paulside,DC,2.5,23,"social, debate",B
b_6529,"Evans, Gray and Horne",Josephville,NC,4.4,89,"history, quality, take",B
b_6530,Johnson-Cisneros,North Larryshire,SC,3.2,385,"government, white",B
b_6531,,Powellborough,NJ,4.6,169,leg,B
b_6532,Scott-Spears,Dorischester,MT,4.7,187,"evening, how, dinner",A
b_6533,Crawford-Sims,West Marilynton,AK,1.0,164,"arm, character, often",A
b_6534,"Tucker, Ross and Fuller",West Susan,DC,1.3,44,bank,A
b_6535,Le PLC,East Brookefort,,2.0,268,"bag, region, likely",B
b_6536,"Baker, Proctor and Murphy",Port Kristopher,CO,3.7,269,"station, continue, senior",B
b_6537,Knight and Sons,South Rubenfurt,KY,4.6,144,"TV, tonight",A
b_6538,"Walsh, Nguyen and Alexander",Gibbsside,NE,2.8,470,"new, statement, group",B
b_6539,Armstrong-Brown,Port Jacqueline,OR,3.4,498,"enjoy, forget, somebody",A
b_6540,"Rogers, Duncan and Smith",East Lauren,NV,1.8,140,"type, any, physical",B
b_6541,Schroeder Inc,Meganchester,MO,4.2,90,"type, college, teacher",B
b_6542,Smith Group,West Triciaburgh,IN,4.9,376,"read, sign",B
b_6543,Tapia-Mcclain,Hallburgh,WY,2.1,68,"buy, amount, unit",B
b_6544,Morris Inc,West Melissafurt,CA,3.0,83,,A
b_6545,,Port Julia,RI,1.3,248,"rest, according, entire",A
b_6546,Alvarez-Rose,Mariatown,NJ,3.2,138,"professional, open, alone",A
b_6547,Miller LLC,East Cheryl,MD,3.0,421,"something, buy",B
b_6548,"Pope, Mcdonald and Lopez",Fitzpatrickland,NC,1.6,324,"position, who",A
b_6549,Williams Inc,West Roger,ID,2.8,383,"exactly, ground",A
b_6550,"Clay, Wilkins and Howard",Carolfort,NM,2.3,446,"wonder, Congress, school",A
b_6551,Little-Andrews,Warrenchester,,3.1,147,born,A
b_6552,"Stewart, Smith and Hoffman",Natalieshire,IN,3.3,464,still,
b_6553,Yates-Velez,Gregoryview,NY,1.0,112,"road, how",A
b_6554,Marshall LLC,Lake Lynn,DC,4.0,396,"note, executive",B
b_6556,Kidd-Collins,Johnburgh,ID,2.5,18,"health, technology",B
b_6557,Lambert-Alvarez,Robleschester,WI,1.2,241,"player, first",B
b_6558,Miller-Henry,North Ashleyland,SD,4.0,108,development,A
b_6559,"Johnson, Mercado and Smith",North Heidi,PA,4.8,227,"ground, do",A
b_6560,Frazier-Kelly,East Stephanieton,AK,2.0,462,sure,B
b_6561,Robinson Inc,Candicefurt,NM,2.3,406,garden,A
b_6562,Mathis Inc,South Victorialand,MT,1.7,246,"his, section, let",A
b_6563,Crosby-Lopez,Lake Stephen,DC,3.3,231,treat,A
b_6564,Williams Ltd,Olsonside,OR,1.6,177,"different, tough",B
b_6565,"Simpson, Gray and Powell",Abbottton,CA,2.4,379,,A
b_6566,Diaz-Whitaker,West Kimberlymouth,WV,3.8,71,"guy, present",B
b_6567,Green and Sons,Lake Frankmouth,UT,3.2,327,,B
b_6568,"Smith, Paul and Daniels",Karenfurt,NH,2.5,496,head,A
b_6569,"Brown, Hoover and Patterson",Steventon,MN,2.7,19,"evening, region, fly",B
b_6570,Booker-Armstrong,Maureenstad,OH,3.2,243,"American, half",B
b_6571,"Todd, Wiley and Garcia",Port Jason,MA,1.0,96,"might, it",B
b_6572,Boyle-Campos,Johnsonland,NV,1.3,276,"goal, health",B
b_6573,"Williams, Miller and Jones",South Alecland,MS,4.5,213,what,B
b_6574,Lowery LLC,Nicholasview,MT,1.3,327,"drug, soldier",A
b_6575,Chandler PLC,Stanleyville,DC,3.8,342,"nor, interesting",A
b_6576,Flowers-Strong,Port Matthewside,OR,4.7,369,"point, clear, stuff",B
b_6577,Singh-Young,South Patriciafurt,OR,2.1,250,writer,
b_6578,Spencer-Gonzalez,Prattchester,PA,2.5,65,rather,B
b_6579,"Taylor, Lyons and Perez",Paulberg,CT,3.3,119,"prevent, though, attorney",B
b_6580,Bryant-Nguyen,Melendezfurt,MN,4.5,58,"tax, want",B
b_6581,Stout Group,Padillaton,KY,4.8,252,while,B
b_6582,Romero Group,East Connieburgh,,4.0,25,"change, hard",B
b_6583,Marsh-Vasquez,Ballland,MT,1.3,82,"good, including, spend",A
b_6584,Horton-Cruz,Dayberg,FL,3.7,381,"forward, concern",B
b_6585,"Barry, Evans and Cruz",Brianfurt,IN,2.6,211,"office, third",A
b_6586,Williams LLC,West Christianhaven,IN,2.9,102,close,A
b_6587,"Monroe, Wiggins and Prince",Wilkinsonfurt,OK,1.2,146,TRUE,B
b_6588,Stark Inc,East Markbury,IA,1.8,42,"arrive, represent, start",A
b_6589,Gray-Macdonald,Stephenside,TN,4.2,97,"road, expect, wonder",B
b_6590,"Reed, Robinson and Carroll",Jessicamouth,NY,2.8,428,"sit, six, them",A
b_6591,"Baker, Holland and Reese",East Amy,NC,2.2,212,"again, include",A
b_6592,Fitzpatrick Ltd,East Richard,WY,2.5,48,"instead, option",B
b_6593,Harper-Johnson,East William,VT,4.4,123,black,A
b_6594,Velasquez Ltd,Barrettside,CO,4.0,342,"suddenly, newspaper",A
b_6595,Gibson-Day,Brianaberg,NJ,2.1,256,place,A
b_6596,Bennett LLC,East Benjaminshire,MT,1.5,352,"summer, each",A
b_6597,Jimenez-Whitaker,North Kristinport,LA,2.0,418,"help, stock, today",B
b_6598,"Soto, Kelley and Beard",Kristinside,KS,4.7,379,campaign,A
b_6599,Smith-Rogers,Jennifershire,UT,3.3,217,"grow, student, citizen",B
b_6600,Mitchell-Johnson,Lake Jason,DC,3.1,321,"news, particularly, resource",B
b_6601,Parrish-Hansen,South Patrick,VT,3.4,441,"build, mean, yard",B
b_6602,"Garcia, Peterson and Powell",South Mistyland,SC,2.5,478,"happy, might, finally",B
b_6603,Hughes-Moody,Smithburgh,OH,4.2,403,"more, sign",A
b_6604,"Burton, Small and Scott",Ashleystad,NC,3.1,306,"trial, teacher",A
b_6605,Hall-Burton,Tracybury,AK,1.5,369,"dog, their, glass",A
b_6606,Smith Ltd,Port Jeffreyburgh,MN,1.5,220,"service, international, crime",A
b_6607,Morton-Thomas,Brittneybury,VA,3.1,364,"involve, newspaper, business",B
b_6608,Edwards Group,Shieldsport,AL,4.7,68,"cover, term",B
b_6609,"Zavala, Dennis and Ferrell",West Richard,LA,2.2,165,"seat, fast",A
b_6610,"Hayes, Ford and Strong",Port Ashley,WY,4.5,131,growth,B
b_6611,Davis-Taylor,Lake Michael,,4.1,129,early,B
b_6612,,Ashleyville,KS,2.0,306,agree,B
b_6613,Rodriguez PLC,Port Sandra,LA,1.1,331,black,B
b_6614,Dixon-Hill,Danielborough,AZ,1.4,444,"ground, nearly",B
b_6615,Flores PLC,West Angelatown,UT,3.9,71,term,B
b_6616,,New Josephtown,IA,1.8,167,"PM, protect, gun",B
b_6617,"Hernandez, Hughes and Harrell",South Shaunton,AL,2.5,49,"expect, might",B
b_6618,"Roberts, Morrison and Lang",,CT,3.0,251,"head, who, into",B
b_6619,"Jimenez, Johnson and Meyers",,NV,3.9,49,"reveal, benefit",A
b_6620,May-Sheppard,Laurenview,NH,1.5,462,"much, over",A
b_6622,"Yates, Wilson and Davila",Port Kevinton,MS,2.9,199,"billion, teacher, site",A
b_6623,Black Inc,Hannahport,MO,3.2,243,"them, also",B
b_6624,Moreno Inc,Brianfurt,MA,4.3,24,particularly,B
b_6625,Mcdonald Group,West Reginald,NY,1.7,133,"response, million",A
b_6626,Flynn-Walker,South Laurenberg,FL,4.2,237,operation,A
b_6627,,Newmanville,NJ,3.8,396,worker,
b_6629,Cardenas PLC,Chapmanfort,AR,3.8,434,"throw, society, analysis",A
b_6630,Berry Group,West Chrisport,NJ,2.6,456,education,B
b_6631,"Jones, Pittman and Elliott",Lesliemouth,WV,1.6,57,few,A
b_6632,"Potter, Williams and Gray",Briannaside,SC,3.7,198,possible,B
b_6633,Obrien PLC,Lake Michaelview,WI,3.1,313,"onto, offer",B
b_6634,Raymond-Hobbs,Jonesbury,FL,3.6,56,"to, fly",A
b_6635,Holt Group,South Stephenport,GA,2.4,193,thank,
b_6637,Cisneros Group,Lewishaven,PA,3.3,378,"mother, stuff",B
b_6638,Vazquez PLC,Edwardmouth,WI,1.3,469,"family, dream, right",A
b_6639,"Moore, Baker and Frank",Annetteland,MA,2.8,256,because,B
b_6640,Cummings Group,New Timothy,NE,4.0,273,me,A
b_6641,"Cook, Torres and Ferguson",Danielfurt,PA,4.2,215,somebody,A
b_6642,Montes-Davis,Wendyborough,MN,3.0,27,give,A
b_6643,Jackson-Brown,Lake Paulport,MI,4.6,373,surface,A
b_6644,Jones Ltd,Jenniferburgh,CA,2.1,260,"ask, Congress",A
b_6645,"Lucas, Hernandez and Taylor",Floresfort,VT,2.6,247,friend,A
b_6646,Hart-Salazar,Michellestad,NY,4.6,349,"local, suffer",B
b_6647,Allen-Miller,North Robert,MT,4.6,416,"interview, real",A
b_6649,Johnson LLC,New Derekburgh,TX,4.4,330,"price, level",B
b_6650,"Smith, Valdez and Evans",Port Keithport,NE,1.4,374,"full, apply",A
b_6652,King and Sons,Saunderschester,CA,2.3,75,"color, artist, concern",B
b_6653,Reynolds Inc,Stronghaven,WV,1.7,345,appear,A
b_6654,"Orozco, Harris and Abbott",West Jose,WY,2.0,462,"serious, no",A
b_6655,Walker-Solis,Simpsonport,CT,2.7,159,film,A
b_6656,Sandoval-Kent,Lake Elizabeth,OH,2.0,202,figure,A
b_6657,Reed-Cunningham,Alexanderside,OR,2.3,405,study,B
b_6658,Acosta and Sons,Christinechester,MA,1.5,156,"draw, soon",A
b_6659,Johnston-Stephens,Waltershire,SC,2.2,415,"under, technology",A
b_6660,Powell PLC,New Jessica,NV,3.3,192,quickly,A
b_6661,Bailey-Lawrence,Banksmouth,NH,2.8,115,"ago, successful, past",B
b_6662,Schwartz-Johnson,South Savannahview,VT,2.4,245,"lose, set",B
b_6663,"Burton, Stewart and Shah",West Michael,MI,4.0,135,wait,A
b_6664,Mcintosh-Hill,West Martin,NC,4.6,455,political,
b_6665,Perez PLC,Lake Stevenchester,NC,4.0,188,"study, enjoy",A
b_6666,Baird-Scott,Kevinmouth,CT,2.3,441,"participant, country",B
b_6667,Jensen PLC,Jenkinsport,IN,4.0,410,peace,B
b_6668,"Jones, Jones and Thompson",Deanview,MD,1.6,22,very,B
b_6669,Lopez Ltd,,IA,1.5,240,"environment, rock, worker",B
b_6670,"Wood, Mitchell and Schmidt",East Markfort,CT,2.4,37,on,A
b_6671,Graham LLC,East Jackshire,RI,4.2,388,"defense, camera",B
b_6672,Wilson-Watts,North Lori,WI,2.0,332,"movement, me",A
b_6673,"Sherman, Fowler and Jones",North Jordanland,,1.3,270,,A
b_6674,Garcia-Gomez,South Ianshire,OH,1.5,109,"and, goal, cell",A
b_6675,Murray-Price,North Garyborough,NJ,4.4,197,beyond,A
b_6676,Pierce-Smith,Ricardostad,WA,3.5,408,under,B
b_6677,Rocha Group,Noahview,WI,2.0,346,"represent, conference",A
b_6678,"Roberts, Bryan and Doyle",Hernandezfort,GA,3.2,309,"address, kid, long",B
b_6679,Reyes and Sons,Brendashire,MT,3.1,128,she,B
b_6680,Waters-Wise,Georgefort,CA,3.6,55,"these, she, professional",B
b_6681,"Perkins, Strickland and Rodriguez",,TN,1.9,422,"detail, difference, partner",A
b_6682,"Mckay, Daniels and Clark",North Howardfurt,MS,4.5,77,data,A
b_6683,Abbott-Pearson,Port Duane,ME,2.2,393,"test, pass",A
b_6684,Wilkinson-Cameron,East Valerie,CO,3.8,489,"beyond, successful",A
b_6685,Barry PLC,Jasonton,UT,1.1,314,"decide, say, score",A
b_6686,Sanchez-Bentley,East Dorothy,MD,2.5,180,"social, player",B
b_6688,Cameron-Krause,Katieport,PA,3.2,205,by,B
b_6689,Bradley-Ortiz,Cruztown,OK,1.3,342,"expect, billion, already",B
b_6690,"Tran, Ho and Clayton",Yvettemouth,PA,4.2,29,,B
b_6691,"Burgess, Smith and Holmes",,NH,1.9,120,it,B
b_6692,"Hunter, Morgan and Hill",North Stanleyberg,NM,3.7,155,"financial, sister, guy",A
b_6693,Velez-Cannon,Port Thomas,ND,4.2,201,"relationship, low, condition",A
b_6694,Contreras PLC,Aaronville,WI,3.2,442,"four, amount, occur",A
b_6695,Smith-Morales,Port Ashleyland,NM,4.0,380,my,B
b_6696,Mccullough PLC,Clarkport,,3.6,435,"return, lay",B
b_6697,Chapman LLC,Paulstad,TX,2.4,238,"condition, language",B
b_6698,Camacho and Sons,Watsonland,VT,4.2,21,"represent, product, fight",B
b_6699,Lawrence Inc,Johnmouth,VA,2.2,226,"discussion, blue",B
b_6700,Matthews-Gibbs,Seanberg,AZ,3.3,487,back,B
b_6702,"Riley, Adams and Davenport",East Jamieberg,,2.5,384,forward,B
b_6703,"Wade, Curtis and Hamilton",Cruzborough,VT,2.2,45,"prepare, stuff, whole",A
b_6704,"Hobbs, Mccoy and Nguyen",Dickersonshire,UT,2.8,273,several,A
b_6705,Hill-Sexton,Walkermouth,WI,4.3,37,hit,A
b_6706,"Miller, Massey and Durham",Zhangtown,WY,4.7,381,from,B
b_6707,Mann-Haley,New Emilyborough,MA,3.2,95,"increase, staff, herself",A
b_6708,Gardner Inc,Roachbury,UT,3.6,197,"health, north",A
b_6710,Hopkins LLC,Josephview,TN,1.4,263,relate,A
b_6711,Bowman-Bernard,,AZ,1.9,431,already,A
b_6712,"Johnson, Barrett and Jarvis",Valenciatown,NH,3.8,89,"growth, view",B
b_6713,Richardson-Wagner,Torreston,IL,4.3,195,"decision, baby, if",B
b_6714,"Lopez, Schmitt and Ruiz",Jonathanhaven,NE,4.4,14,peace,B
b_6715,"Howard, Nelson and Mitchell",Meghanport,TX,2.7,55,"manage, minute",A
b_6716,"Levine, Armstrong and Owens",East Rebeccamouth,AL,1.4,363,area,A
b_6717,Drake Group,Lake Williamshire,AL,2.8,111,painting,B
b_6718,Watson-Roberts,East Christopher,NC,1.9,468,up,A
b_6719,Fernandez-Moore,Glendamouth,MA,2.2,11,"avoid, try, billion",B
b_6720,Hopkins-Palmer,East Daniel,ND,4.1,226,"of, move, south",B
b_6721,"Evans, Barry and Lane",Lake Jasonfurt,GA,1.3,34,"job, eye",B
b_6722,"Morris, Nguyen and Stevens",Andersonfurt,NY,4.3,266,"unit, grow, imagine",A
b_6723,Thompson-Johnson,West Pam,CA,2.7,232,"head, sister, huge",A
b_6724,"White, Palmer and Wallace",East Jessica,FL,3.4,462,reflect,A
b_6725,Shelton-Knox,Lake Dustinfort,HI,1.4,433,"remember, strong",B
b_6726,"Moore, Cunningham and Matthews",Johnathanborough,IN,2.3,333,,B
b_6727,,Knapptown,MA,1.4,78,able,A
b_6728,"Wells, Ortiz and Walsh",North Charleshaven,VA,4.8,206,church,A
b_6729,Green and Sons,West Rachel,CA,4.2,281,"hand, human",A
b_6730,"King, Jackson and Bridges",New Adambury,DE,2.8,191,strong,B
b_6731,Williamson-Higgins,East Jackson,KY,1.9,456,"alone, economy, media",B
b_6732,Brown-Soto,North Donnahaven,ID,4.7,27,"only, few, wall",A
b_6733,Smith-Hughes,Lake Lawrence,DC,2.4,116,"challenge, some",A
b_6734,"Cox, Andrews and Ward",Juarezburgh,IA,1.6,26,"consumer, table, middle",A
b_6735,"Torres, Smith and Haynes",,ID,3.3,134,wonder,
b_6736,Garner-Higgins,Patricialand,AZ,4.8,492,become,B
b_6737,Walker and Sons,New Calebbury,IL,1.0,91,"vote, tell",A
b_6738,"Smith, Medina and Smith",West Brian,KY,2.0,13,"kid, hope, how",A
b_6739,Palmer-Franco,Jamesview,IA,4.8,124,year,B
b_6740,Ellis-Webb,Lake Jason,,1.7,360,"writer, my, necessary",B
b_6741,Anderson PLC,South Alyssa,DC,1.5,360,"when, wait, evidence",A
b_6742,"Cruz, Smith and Weber",South Mariaside,ND,3.3,146,hair,B
b_6743,Smith LLC,Englishhaven,AL,4.4,296,challenge,A
b_6744,Small-Jackson,West Devin,SD,2.9,398,"field, government",A
b_6745,"Jones, Brown and Johnson",West Micheletown,ME,5.0,237,Republican,A
b_6746,Carr-Williams,Colechester,OH,3.7,25,,B
b_6747,"Estrada, Tran and Wilson",West Marcustown,DC,1.3,307,"partner, case, apply",A
b_6748,"Yang, Douglas and Thomas",South Jessicaview,,5.0,434,"work, similar, sport",A
b_6749,Anderson Ltd,,AK,2.6,473,"upon, assume",B
b_6750,"Reid, Kent and Bishop",Johnton,IN,2.1,221,"form, will",B
b_6751,Davila Group,Christopherside,MA,3.2,255,"produce, its, even",B
b_6752,Stein-Castro,South Anneview,RI,2.2,295,Democrat,A
b_6753,Henry-Turner,North Luis,ND,1.3,291,open,A
b_6754,Shea Inc,North Jason,NJ,1.0,186,"yes, career, Congress",A
b_6755,Garcia PLC,Victoriamouth,MS,2.8,40,"important, need",A
b_6756,"Jones, Lawson and Jones",Wilkinsonchester,CO,4.3,59,"week, pattern",A
b_6757,Hill-Hines,Schneiderview,ID,3.3,152,"hotel, maintain, respond",B
b_6759,Clark PLC,West Douglashaven,MI,2.1,242,"town, nothing",A
b_6760,"Wilson, Mercer and Lam",Hartview,OK,2.1,175,sell,A
b_6761,Lewis-Alexander,Robertborough,FL,1.6,47,"college, first",A
b_6762,"Smith, Wood and Farley",Spencermouth,DE,1.7,453,"red, understand, reduce",A
b_6763,Manning LLC,West Jessicabury,MO,2.1,29,"term, specific",A
b_6764,"Kim, Williams and Gonzalez",New Kelseyfurt,UT,4.2,108,"by, among, visit",A
b_6765,"Benson, Owens and Johnson",Millshaven,NE,4.6,224,"sound, offer",A
b_6766,Conway-Pena,Kingfort,,4.9,53,"share, successful, answer",A
b_6767,"Fisher, White and Osborne",Heatherfort,IN,1.9,120,"learn, member, head",B
b_6768,"Cook, Drake and Dunn",Jimmyport,FL,4.5,496,"exactly, expect",B
b_6769,"Nichols, Sexton and Spencer",Carlshire,TN,2.3,98,few,A
b_6770,"Trujillo, Richards and West",Martinezport,VT,1.5,328,"eye, those, attorney",A
b_6771,"Luna, Clarke and Martinez",New Lisa,CT,4.5,127,husband,A
b_6772,Gutierrez-Friedman,Riverafort,FL,3.5,443,"close, debate, we",B
b_6773,"Martinez, Cobb and Berry",South Anthonyville,AZ,1.7,415,"point, young",B
b_6774,Kane-Fisher,West Todd,PA,2.7,248,"senior, way",A
b_6775,"Henry, Smith and Walker",North Danny,NC,2.1,81,"wait, mean, democratic",A
b_6776,"Molina, Peterson and Mclaughlin",South Cody,MN,3.9,319,"necessary, involve",A
